FRANODEID,ECCENTRICITY,LATITUDE,LONGITUDE
366648,1008,41.25077277,-95.88466634
366649,1001,41.55508729,-95.8845366
366652,1009,41.25229203,-95.88421918
366653,1009,41.25251831,-95.88410065
366654,1009,41.25182333,-95.88408988
366659,1012,41.25005,-95.88344745
366667,1008,41.25214761,-95.88241338
366670,1011,41.24977582,-95.8820614
366671,1008,41.24872794,-95.88189744
366673,1002,41.55526844,-95.88159455
366674,1007,41.25198357,-95.88135981
366678,1005,41.24409807,-95.88063368
366685,1005,41.35989489,-95.87925562
366686,1192,36.10115023,-95.87924059
366689,1012,41.24682103,-95.87841857
366691,1006,41.25188989,-95.87774948
366693,1009,41.24511592,-95.87749541
366694,1193,36.10376573,-95.87736176
366695,1192,36.10227479,-95.87735598
366705,1008,41.25285864,-95.87676224
366706,1011,41.2494446,-95.8766233
366707,1191,36.10042021,-95.87658844
366708,1347,29.00011779,-95.87643234
366712,1008,41.24235217,-95.8758565
366713,1010,41.24865556,-95.87577563
366715,1012,41.24901248,-95.87563567
366718,1010,41.24624954,-95.87512969
366719,1008,41.24126129,-95.87509794
366720,1001,39.07623977,-95.87508231
366721,1012,41.24850734,-95.87474515
366723,1013,41.24802609,-95.873898
366725,1006,41.23999431,-95.87333512
366726,1190,36.09889615,-95.87331939
366729,1007,41.23999932,-95.87194989
366734,1007,41.25292821,-95.87163886
366735,1011,41.24076663,-95.87155784
366739,1012,41.24301925,-95.87106704
366740,1008,41.24002028,-95.87085483
366741,1011,41.24146661,-95.87084072
366742,1010,41.24019716,-95.87081718
366743,1005,40.5135786,-95.8707314
366745,1006,40.51882575,-95.87045554
366746,1009,40.5242169,-95.87041614
366748,1008,40.52349364,-95.87033972
366749,1007,40.52298121,-95.87030692
366750,1013,41.24907572,-95.87009191
366751,1013,41.24875248,-95.87007036
366753,1009,41.2400108,-95.86962007
366755,1253,32.19842614,-95.86927481
366756,1189,36.0962038,-95.86895037
366758,1010,41.24000926,-95.86839944
366761,1011,41.24003,-95.8677
366764,1011,41.2500473,-95.86708659
366767,1192,36.08200802,-95.86663063
366772,1010,41.25032844,-95.86545133
366775,1193,36.08712931,-95.86498168
366777,1193,36.08729763,-95.86478932
366781,1008,41.25779186,-95.86379872
366791,1192,36.08723424,-95.86251593
366793,1008,41.26903211,-95.86224712
366795,987,39.1689488,-95.8620492
366797,1009,41.2599088,-95.86169503
366799,1058,43.16794771,-95.86157675
366800,1009,41.26905306,-95.86150825
366801,1007,41.2752575,-95.86140505
366803,1004,40.4211761,-95.8611323
366804,1191,36.08732373,-95.86108649
366805,1010,41.26163116,-95.86095062
366806,1008,41.27365634,-95.86094176
366807,992,39.10613577,-95.86086061
366808,1008,41.27987628,-95.86065892
366810,1009,41.27551018,-95.86053482
366812,1009,41.26821341,-95.8603444
366814,1007,41.28502856,-95.86027931
366815,1009,41.26520978,-95.86027567
366818,1006,41.28727441,-95.86009607
366823,1059,43.17905559,-95.85837468
366824,988,39.1674218,-95.85830989
366826,1060,43.18021863,-95.85803941
366830,1310,29.78620699,-95.85795423
366834,1188,36.08917592,-95.85752084
366836,1187,36.08903096,-95.85728869
366841,1313,29.79460479,-95.85639514
366842,1311,29.78766558,-95.85632926
366843,1312,29.79127792,-95.85632926
366846,1189,36.08818626,-95.85602842
366847,1187,36.08815559,-95.85588689
366849,1189,36.08750695,-95.8558838
366850,1313,29.79462675,-95.85582419
366852,1061,43.18500903,-95.85569274
366854,1190,36.08627946,-95.85551545
366855,1191,36.08371041,-95.85551318
366856,1186,36.08788326,-95.8554298
366858,1190,36.08460639,-95.8551997
366859,1188,36.08459223,-95.85508811
366860,1311,29.7861909,-95.85481413
366872,1313,29.78879649,-95.85281574
366875,1012,40.66927393,-95.85183659
366876,1312,29.78617504,-95.8517727
366877,1003,41.5726561,-95.85159684
366878,1186,36.08555306,-95.85158709
366879,1185,36.08535865,-95.85132999
366890,1184,36.08467575,-95.85023964
366892,1275,31.58313925,-95.8501105
366894,1254,32.20856527,-95.84994382
366896,1292,30.02856591,-95.8497553
366897,1348,29.0081397,-95.84971657
366903,1276,31.58350333,-95.84940106
366904,1255,32.20895497,-95.84899716
366908,1013,40.67119,-95.84877
366910,1014,40.67297281,-95.84811313
366911,1015,40.67387949,-95.84794845
366912,1017,40.6831688,-95.84771814
366914,1016,40.67626598,-95.84736122
366915,1016,40.68053366,-95.84731018
366916,1017,40.67741288,-95.84715658
366917,1315,29.55669291,-95.84711356
366920,1277,31.58516626,-95.84616077
366927,1015,40.674594,-95.8438387
366928,1017,40.67641125,-95.84366246
366931,1183,36.07909829,-95.84118103
366932,1182,36.07884369,-95.840767
366934,1183,36.07688761,-95.84011505
366942,1003,40.40117093,-95.83807226
366949,1316,29.55792191,-95.83728935
366956,1317,29.56023232,-95.83604908
366960,1004,40.39900047,-95.83539836
366973,1195,34.84357026,-95.83407737
366977,1317,29.55847385,-95.83357516
366984,1181,36.07394279,-95.83282912
366990,1313,29.78609026,-95.83256044
367002,1184,36.08246406,-95.83186354
367003,1185,36.08291735,-95.83185998
367004,1183,36.07819566,-95.83182169
367006,1318,29.56412853,-95.83137708
367008,1182,36.07584896,-95.8311218
367010,1181,36.07165785,-95.83100652
367018,1349,29.01407558,-95.82990057
367019,1195,34.84921407,-95.82981745
367021,1317,29.5588047,-95.82946962
367023,1181,36.07189693,-95.82940143
367025,1016,40.66823768,-95.82926779
367027,1276,31.59535647,-95.82905551
367029,1180,36.07146354,-95.82880074
367033,1003,40.39343292,-95.8285104
367034,1183,36.0771664,-95.82850339
367036,1285,30.24969328,-95.82835957
367037,1180,36.0711107,-95.82830387
367040,1179,36.07067407,-95.82751006
367043,1062,43.23660635,-95.82677948
367046,1017,40.66649115,-95.82585089
367057,1179,36.07351068,-95.82416635
367060,1318,29.55942447,-95.82397947
367062,1178,36.06819786,-95.8234618
367063,1319,29.56192756,-95.8230298
367065,1286,30.24421908,-95.8228438
367066,1286,30.24420952,-95.82273927
367068,1318,29.56148309,-95.82260424
367070,1017,40.6627554,-95.82237687
367073,1317,29.55969028,-95.82162485
367074,1063,43.24582766,-95.82160257
367075,1314,29.78606577,-95.8214388
367077,1002,40.38747585,-95.82113158
367080,1000,40.3217814,-95.82042618
367081,1001,40.3252724,-95.8199108
367083,1277,31.60436822,-95.81940834
367084,975,39.9047057,-95.8190024
367086,1287,30.23949464,-95.81789492
367094,1064,43.25780146,-95.8148804
367103,1316,29.56052453,-95.81339629
367104,1177,36.06185558,-95.81320271
367106,1068,43.2776179,-95.81259997
367107,1069,43.27257524,-95.81257918
367110,1293,30.01452782,-95.81248949
367111,1295,30.01422871,-95.81230102
367113,1069,43.27247827,-95.81186803
367114,1317,29.56069597,-95.81176154
367117,999,40.26161,-95.8117
367119,1178,36.06170862,-95.81158518
367120,1294,30.01391825,-95.81140412
367125,1295,30.01351292,-95.81030887
367126,1176,36.05998595,-95.81016717
367132,1067,43.27970402,-95.80952637
367137,1295,30.01288336,-95.80868755
367141,1177,36.05855702,-95.8082123
367145,1065,43.27273635,-95.80649585
367146,1294,30.01223028,-95.80639797
367154,976,39.9046927,-95.804425
367156,1295,30.01144218,-95.80430848
367157,1066,43.2771249,-95.80427641
367159,1288,30.22606898,-95.80411991
367160,1067,43.27820575,-95.80366821
367167,1066,43.27992358,-95.8024609
367171,1315,29.78600828,-95.80190414
367189,977,39.90487084,-95.7990416
367194,992,39.09726391,-95.79775875
367201,1000,39.06243386,-95.79602719
367211,988,39.12148409,-95.79487933
367215,1175,36.05035,-95.79453
367216,1278,31.62838365,-95.79452663
367217,991,39.09657736,-95.79398215
367224,1194,34.88358388,-95.79182308
367229,1067,43.30823631,-95.78998757
367233,1174,36.0467736,-95.7887112
367234,978,39.90534,-95.78827
367237,1068,43.31456596,-95.78732258
367239,1004,41.63977924,-95.78668772
367259,1279,31.64185653,-95.78063368
367261,1350,29.02762688,-95.77999291
367265,1193,34.89617532,-95.77881961
367270,999,40.23182901,-95.77767114
367273,998,40.23122453,-95.77713202
367278,990,39.09388303,-95.77513038
367285,998,40.22701774,-95.7731811
367290,1256,32.26765435,-95.77249527
367292,1192,34.92392628,-95.77169982
367297,989,39.09937414,-95.77100381
367298,1191,34.93042064,-95.77067579
367300,1190,34.93186543,-95.77044798
367302,1189,34.93340419,-95.77020264
367306,997,40.22237065,-95.76884096
367307,1188,34.93907042,-95.7685801
367311,1187,34.94315391,-95.76695983
367312,1187,34.949677,-95.76482136
367313,1186,34.95081235,-95.76466187
367316,1318,29.58323365,-95.76297896
367318,1173,36.0403515,-95.76156331
